articleId,article_createdAt,articleType,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,year,clean_text,is_url_only,in_2020_win,in_2024_win,cluster_id,umap_x,umap_y,scam_hits,pol_hits,health_hits,topic,window,sub_electoral,sub_candidate,sub_cross_strait,sub_party,sub_defense,sub_theme
sq7gfxkquwkg,2018-06-08 23:46:10.888999999+00:00,TEXT,ejo-72QBbZnN2I-E3pqt,NOT_RUMOR,2018-07-31 07:30:32.236000+00:00,NOT_RUMOR,1255.7392630555555,"真相只有一個！韓國瑜戳破吳音寧花少賺多的假象              2018年06月08日 16:51 中時電子報 王家禕
北農近日爭議不斷，民進黨傾全力挺總經理吳音寧，蔡英文還下令要幫助她對抗假新聞。農委會還特地製作「吳音寧與韓國瑜績效比較」圖表。對此，前北農總經理韓國瑜跳出來說，真正的真相只有一個，那就是「我讓北農轉虧為盈，成為一個高成長企業」，戳破外界流傳的種種「傳說」。
對於近日流傳的",,"真相只有一個！韓國瑜戳破吳音寧花少賺多的假象              2018年06月08日 16:51 中時電子報 王家禕
北農近日爭議不斷，民進黨傾全力挺總經理吳音寧，蔡英文還下令要幫助她對抗假新聞。農委會還特地製作「吳音寧與韓國瑜績效比較」圖表。對此，前北農總經理韓國瑜跳出來說，真正的真相只有一個，那就是「我讓北農轉虧為盈，成為一個高成長企業」，戳破外界流傳的種種「傳說」。
對於近日流傳的",False,False,False,-1,9.907939910888672,4.571763515472412,0,3,0,political,off,0,2,0,1,0,candidate
2yvvyjd8jbi1a,2018-07-29 03:51:12.472999999+00:00,TEXT,hTqX72QBbZnN2I-Ec5pm,NOT_RUMOR,2018-07-31 09:07:17.477000+00:00,NOT_RUMOR,53.268056666666666,"https://www.facebook.com/100010311528070/videos/726063634414014/

前天爆發中國 給小孩打的疫苗造假影片",,前天爆發中國 給小孩打的疫苗造假影片,False,False,False,54,14.075098037719728,0.6712666153907776,0,1,1,political,off,0,0,1,0,0,cross_strait
1mlp52xg2lcn2,2018-06-06 02:45:46.543000003+00:00,TEXT,bjrb7mQBbZnN2I-ErpqP,OPINIONATED,2018-07-31 05:42:11.854000+00:00,OPINIONATED,1322.9403641666663,"臭不可聞的執政黑幕
 
通常，當我們聽到有人主張人格權時，我們相信一定是有人主觀上覺得自己受到了汙衊、污辱、不實的指控或惡意的毀謗。而通常，我們對這樣的擬「受害者」會給予適度的尊重和憐憫，甚至支持，絕少有用「你有人格嗎？」、「憑你也配談人格？」、「請別污辱人格二字？」予以反諷。
今天，我們看到了藉「黨產會」這違憲又莫名其妙的太上皇黑機關而意氣風發，現在又位居「金管會」龍頭的顧大主委，在立委質詢是否",,"臭不可聞的執政黑幕
 
通常，當我們聽到有人主張人格權時，我們相信一定是有人主觀上覺得自己受到了汙衊、污辱、不實的指控或惡意的毀謗。而通常，我們對這樣的擬「受害者」會給予適度的尊重和憐憫，甚至支持，絕少有用「你有人格嗎？」、「憑你也配談人格？」、「請別污辱人格二字？」予以反諷。
今天，我們看到了藉「黨產會」這違憲又莫名其妙的太上皇黑機關而意氣風發，現在又位居「金管會」龍頭的顧大主委，在立委質詢是否",False,False,False,-1,10.009265899658203,5.593225479125977,0,1,0,political,off,0,0,0,0,0,general
1i6cjvea0tgss,2021-12-05 02:41:08.566000002+00:00,TEXT,RqTniH0BnX5-aOa4DnAs,RUMOR,2021-12-05 04:43:03.593000+00:00,RUMOR,2.0319519444444443,"來看看台獨怎麼洗錢的，李登輝是美國扶植的傀儡政權，貪污扁都公開承認過台灣是美日殖民地了，台灣人自己還在自 high 民主，笑死，明明就是黑金洗錢政治而已，最大的黑幫就是冥進黨


https://youtu.be/gES0HYxTLpo",,來看看台獨怎麼洗錢的，李登輝是美國扶植的傀儡政權，貪污扁都公開承認過台灣是美日殖民地了，台灣人自己還在自 high 民主，笑死，明明就是黑金洗錢政治而已，最大的黑幫就是冥進黨,False,False,False,-1,10.915207862854004,4.375974655151367,0,1,0,political,off,0,0,1,0,0,cross_strait
i4o5d9gj00dw,2021-12-16 03:38:27.413000+00:00,TEXT,gKTZwn0BnX5-aOa4GYVL,NOT_RUMOR,2021-12-16 10:45:47.464000+00:00,NOT_RUMOR,7.122236388888889,"為國家永續發展 六位中研院士籲公投投4個不同意

四大公投投票已進入倒數，中央研究院士王寳貫、李遠鵬、李德財、林明璋、陳良博以及廖運範昨（15）日聯名發布「給台灣公民的一封信：請為永續與民主的台灣投下四個『不同意』」，呼籲國人為國家長遠與永續發展，負責任地明辨資訊，對四大公投案投下「不同意」的負責任的一票。

https://www.epochtimes.com/b5/21/12/15/n1343",,"為國家永續發展 六位中研院士籲公投投4個不同意

四大公投投票已進入倒數，中央研究院士王寳貫、李遠鵬、李德財、林明璋、陳良博以及廖運範昨（15）日聯名發布「給台灣公民的一封信：請為永續與民主的台灣投下四個『不同意』」，呼籲國人為國家長遠與永續發展，負責任地明辨資訊，對四大公投案投下「不同意」的負責任的一票。",False,False,False,-1,11.035639762878418,5.372291088104248,0,2,0,political,off,2,0,0,0,0,electoral
2n95ag9gvnjqp,2021-12-16 09:05:06.944000001+00:00,TEXT,d6TIwn0BnX5-aOa4qYWV,NOT_RUMOR,2021-12-16 10:27:50.290000+00:00,NOT_RUMOR,1.378707222222222,"❗️❗️【公投前｜數位公民衝刺班】科學類不實訊息案例解析！

直接帶你看 7則案例，練習拆解科學類不實傳言。

👉詳閱全文：https://tfc-taiwan.org.tw/articles/6700",,"❗️❗️【公投前｜數位公民衝刺班】科學類不實訊息案例解析！

直接帶你看 7則案例，練習拆解科學類不實傳言。

👉詳閱全文：",False,False,False,-1,7.9731950759887695,5.915770053863525,0,1,0,political,off,1,0,0,0,0,electoral
229g2kpmpljco,2021-12-08 07:19:09.007000+00:00,TEXT,UqTonH0BnX5-aOa4lXdU,RUMOR,2021-12-09 01:57:08.051000+00:00,RUMOR,18.633067777777775,"張忠謀董事長看不下去,呼籲
國民黨不要再鬧了,要搞跨台灣嗎?
四個不同意
台灣更有力",,"張忠謀董事長看不下去,呼籲
國民黨不要再鬧了,要搞跨台灣嗎?
四個不同意
台灣更有力",False,False,False,109,10.996464729309082,4.283233165740967,0,1,0,political,off,0,0,0,1,0,party
1qqnaxdcl9av2,2018-06-27 01:54:02.385999999+00:00,TEXT,UzoE7mQBbZnN2I-EgJqy,OPINIONATED,2018-07-31 01:47:09.873000+00:00,OPINIONATED,815.8854130555557,"日本和美國長期暗中金援特定人士！包括名嘴、政客和少數藍營人士，這是一位退休沒多久的高階警官說的。

美日都不希望台灣和對岸走得太近！兩岸統一絕對不是他們願意看到的結果，所以國民黨會輸不只是輸給民進黨！否則為何打開媒體總看到捧綠打藍的洗腦宣傳。

台灣人一向親美且不反美，也是受到過去的經驗和主流媒體的洗腦！太陽花裡的黑島青「性騷擾小屁孩」和台灣的法輪功活動都是美國人在背後撐腰！可憐的台灣人還真的以為",,"日本和美國長期暗中金援特定人士！包括名嘴、政客和少數藍營人士，這是一位退休沒多久的高階警官說的。

美日都不希望台灣和對岸走得太近！兩岸統一絕對不是他們願意看到的結果，所以國民黨會輸不只是輸給民進黨！否則為何打開媒體總看到捧綠打藍的洗腦宣傳。

台灣人一向親美且不反美，也是受到過去的經驗和主流媒體的洗腦！太陽花裡的黑島青「性騷擾小屁孩」和台灣的法輪功活動都是美國人在背後撐腰！可憐的台灣人還真的以為",False,False,False,109,10.785809516906738,4.413296222686768,0,4,0,political,off,0,0,2,3,0,party
3jiugycl8scsy,2018-06-28 14:58:46.186000001+00:00,TEXT,Ujrx7WQBbZnN2I-E9pq6,NOT_ARTICLE,2018-07-31 01:26:54.905000+00:00,NOT_ARTICLE,778.4690886111111,[賣官揮霍兩次民進黨執政都發揮的淋漓盡致] http://sg.newsrepublic.net/article/i6571577887898468866?user_id=6507731307445879819&language=zh-hant&region=tw&app_id=1239&impr_id=6571982369048250625&gid=6571577887898468866&c=s,,[賣官揮霍兩次民進黨執政都發揮的淋漓盡致],False,False,False,-1,8.148837089538574,3.522980213165283,0,1,0,political,off,0,0,0,1,0,party
1wzbvryc02e14,2018-05-27 22:46:46.551999999+00:00,TEXT,OTor62QBbZnN2I-E85qD,OPINIONATED,2018-07-30 12:31:23.523000+00:00,OPINIONATED,1525.7436030555557,"整個員林鎮 縱貫線 往南 都被民進黨控制住了! 車輛都不見了? 只為了她們的演唱會!就戒嚴! 無法無天!連走路都不行!
https://m.facebook.com/story.php?story_fbid=181754129194382&id=100020793871783",,整個員林鎮 縱貫線 往南 都被民進黨控制住了! 車輛都不見了? 只為了她們的演唱會!就戒嚴! 無法無天!連走路都不行!,False,False,False,-1,10.20237636566162,5.0118608474731445,0,1,0,political,off,0,0,0,1,0,party
AVxDv0U4yCdS-nWhuZb-,2017-05-26 07:53:47.575000002+00:00,TEXT,AVz9D6toyCdS-nWhubUD,NOT_ARTICLE,2017-07-01 07:31:21.574000+00:00,NOT_ARTICLE,863.6261108333333,"資安人員透露，此文章應為「假消息」，基本上，釣魚程式、木馬程式多隱藏在網址當中，藏在影片或文章中的釣魚程式，應該是「不太可能」。

刑事局人員則表示，照理來說，個人資料並不會應下載或觀看影片就騙，即使被騙，也不會因為刪除照片或影片就安全無虞，而且，就算此問題真的存在，其危害也不至於上達「國安局、總統府」，可說是離譜至極的假消息。

",,"資安人員透露，此文章應為「假消息」，基本上，釣魚程式、木馬程式多隱藏在網址當中，藏在影片或文章中的釣魚程式，應該是「不太可能」。

刑事局人員則表示，照理來說，個人資料並不會應下載或觀看影片就騙，即使被騙，也不會因為刪除照片或影片就安全無虞，而且，就算此問題真的存在，其危害也不至於上達「國安局、總統府」，可說是離譜至極的假消息。",False,False,False,51,8.199596405029297,5.735756874084473,0,2,0,political,off,0,0,0,0,1,defense
2wn2el9p1xlhj,2022-02-12 16:24:48.486000001+00:00,TEXT,3CUy9X4BvUvLpBdgKy0l,RUMOR,2022-02-13 22:26:52.834000+00:00,RUMOR,30.03454111111111,重磅消息。  美國CNN報道。美國移民局 新聞發言人 今天正式發表聲明。對 美籍華裔運動員 谷愛凌。代表它國參加本屆冬奧會。向奧林匹克委員會發出質詢。根據 奧林匹克憲章。代表一個國家參加比賽的運動員。必須是本國公民。非本國公民沒有資格參賽。也就是說。谷愛凌必須是中國公民 才能代表中國參賽。按照谷愛凌的說法。奧運在美國召開 她就是美國人。在中國召開 她就是中國人。按照中國奧委會的說法。谷愛凌已經取得,,重磅消息。  美國CNN報道。美國移民局 新聞發言人 今天正式發表聲明。對 美籍華裔運動員 谷愛凌。代表它國參加本屆冬奧會。向奧林匹克委員會發出質詢。根據 奧林匹克憲章。代表一個國家參加比賽的運動員。必須是本國公民。非本國公民沒有資格參賽。也就是說。谷愛凌必須是中國公民 才能代表中國參賽。按照谷愛凌的說法。奧運在美國召開 她就是美國人。在中國召開 她就是中國人。按照中國奧委會的說法。谷愛凌已經取得,False,False,False,-1,11.053497314453123,4.519201755523682,0,1,0,political,off,0,0,1,0,0,cross_strait
3k6nbf6o6084r,2018-07-30 05:48:50.897000+00:00,TEXT,Kzp06mQBbZnN2I-Efpqq,OPINIONATED,2018-07-30 09:11:00.521000+00:00,OPINIONATED,3.36934,"轉貼民進黨籍前雲林縣長
蘇治芬的兄長蘇治灝的文章

蔡總統不承認九二共識的兩岸政策，說穿了，就是把自己的面子建立在人民的痛苦之上。
然後用新南向，編織各種似是而非的政策，來合理化自己的偏執。黔驢技窮不知伊於胡底。

    陸客銳減衝擊觀光，外交節節敗退，中共機艦不斷繞台，國際空間一再被打壓，雖然不至於地動山搖，但咎由自取。
諷刺的是台灣民眾對大陸的好感度竟逆轉超越反感度。
蔡政府的支持度持續探底",,"轉貼民進黨籍前雲林縣長
蘇治芬的兄長蘇治灝的文章

蔡總統不承認九二共識的兩岸政策，說穿了，就是把自己的面子建立在人民的痛苦之上。
然後用新南向，編織各種似是而非的政策，來合理化自己的偏執。黔驢技窮不知伊於胡底。

    陸客銳減衝擊觀光，外交節節敗退，中共機艦不斷繞台，國際空間一再被打壓，雖然不至於地動山搖，但咎由自取。
諷刺的是台灣民眾對大陸的好感度竟逆轉超越反感度。
蔡政府的支持度持續探底",False,False,False,-1,11.331903457641602,4.70242977142334,0,5,0,political,off,0,0,3,1,0,cross_strait
2875pz426n4ee,2018-07-29 22:29:41.618000002+00:00,TEXT,Hzpf6WQBbZnN2I-ETZou,RUMOR,2018-07-30 04:08:14.382000+00:00,RUMOR,5.6424344444444445,"一位朋友的朋友在鴻海任職 且是高階主管
他表示鴻海在中國失利誰手上有鴻海股票趕快脫手
以上是轉達訊息",,"一位朋友的朋友在鴻海任職 且是高階主管
他表示鴻海在中國失利誰手上有鴻海股票趕快脫手
以上是轉達訊息",False,False,False,-1,10.284502983093262,4.881503582000732,0,1,0,political,off,0,0,1,0,0,cross_strait
ucixapeb0oh2,2021-11-30 03:00:39.250000001+00:00,TEXT,8KRlkH0BnX5-aOa4L3K5,RUMOR,2021-12-06 15:38:10.230000+00:00,RUMOR,156.6252722222222,"緊急代禱事項：

    請為本週台灣的政情禱告；前天英國行法庭已證實(倫敦政經學院向法庭提出校務評議委員的會議報告)--蔡英文沒有博士口試，沒有博士論文及學位。昨天除中天以外，沒有一台有線電視敢播放消息，總統府也噤聲不語。但實則是民進黨內大炸鍋，其黨內大佬昨晚在youtube表示，各派係昨天已在嚴重爭吵分裂中，甚至發起這幾天要包圍總統府，逼蔡英文下台的行動，因為一旦民進黨被定義為騙子黨，對民進黨",,"緊急代禱事項：

    請為本週台灣的政情禱告；前天英國行法庭已證實(倫敦政經學院向法庭提出校務評議委員的會議報告)--蔡英文沒有博士口試，沒有博士論文及學位。昨天除中天以外，沒有一台有線電視敢播放消息，總統府也噤聲不語。但實則是民進黨內大炸鍋，其黨內大佬昨晚在youtube表示，各派係昨天已在嚴重爭吵分裂中，甚至發起這幾天要包圍總統府，逼蔡英文下台的行動，因為一旦民進黨被定義為騙子黨，對民進黨",False,False,False,115,10.592005729675291,5.5752763748168945,0,3,0,political,off,0,1,0,1,0,candidate
AVywq8_qyCdS-nWhuajJ,2017-06-16 11:31:08.903999998+00:00,TEXT,AV3VYcMTyCdS-nWhueG6,NOT_RUMOR,2017-08-12 07:39:00.241000+00:00,NOT_RUMOR,1364.1309269444446,上海合作組織第17次峰會在哈薩克召開，9日閉幕前習近平與普丁會面，怎知整個中國代表團遲到，俄羅斯並沒有延遲開會等中國代表團到齊，結果只有習近平一個人面對俄羅斯代表團，連翻譯都還沒到，站著的是習近平辦公室主任丁薛祥。當普丁用俄語調侃習是「孤獨的戰士（#LoneWarrior）」時，不懂俄語的習近平只能尷尬地傻笑。,,上海合作組織第17次峰會在哈薩克召開，9日閉幕前習近平與普丁會面，怎知整個中國代表團遲到，俄羅斯並沒有延遲開會等中國代表團到齊，結果只有習近平一個人面對俄羅斯代表團，連翻譯都還沒到，站著的是習近平辦公室主任丁薛祥。當普丁用俄語調侃習是「孤獨的戰士（#LoneWarrior）」時，不懂俄語的習近平只能尷尬地傻笑。,False,False,False,-1,11.476170539855955,4.408092498779297,0,1,0,political,off,0,0,1,0,0,cross_strait
ps86xcoujnnd,2018-07-19 09:13:45.632000002+00:00,TEXT,9jpp2mQBbZnN2I-El5kr,OPINIONATED,2018-07-27 06:25:10.440000+00:00,OPINIONATED,189.1902244444444,"涉嫌幫慶富喬地的 接交通部長
曾因涉貪遭境管的 接故宮院長
不熟悉教育政策的 接教育部長
整天講幹話硬坳的 接內政部長
台灣人，你有沒有覺得
被民進黨羞辱？
 
相關新聞連結：
高思博評新內閣：只有派系沒專業(中華日報)
http://www.cdns.com.tw/news.php?n_id=1&nc_id=240345
藍委：李瑞倉喬貸 吳宏謀喬地…(聯合)
https://udn.com/n",,"涉嫌幫慶富喬地的 接交通部長
曾因涉貪遭境管的 接故宮院長
不熟悉教育政策的 接教育部長
整天講幹話硬坳的 接內政部長
台灣人，你有沒有覺得
被民進黨羞辱？
 
相關新聞連結：
高思博評新內閣：只有派系沒專業(中華日報)
 
藍委：李瑞倉喬貸 吳宏謀喬地…(聯合)",False,False,False,-1,9.936279296875,4.515512466430664,0,1,0,political,off,0,0,0,1,0,party
v54zdr5qwir,2018-07-18 14:50:58.325999999+00:00,TEXT,-Tqe2mQBbZnN2I-ECZkA,OPINIONATED,2018-07-27 07:22:27.455000+00:00,OPINIONATED,208.5247580555555,"請把民進黨的執政醜態連續劇分享出去 !!!
看看民進黨多麼糟蹋中華民國 !? 看看民進黨用那些禍國殃民的惡政在執政 !
民進黨不倒 , 台灣人不會好 !!!
民進黨不滅 , 台灣永無寧日 !!!
https://m.youtube.com/watch?v=U7CZCSsTxf0                        ",,"請把民進黨的執政醜態連續劇分享出去 !!!
看看民進黨多麼糟蹋中華民國 !? 看看民進黨用那些禍國殃民的惡政在執政 !
民進黨不倒 , 台灣人不會好 !!!
民進黨不滅 , 台灣永無寧日 !!!",False,False,False,-1,9.55751609802246,4.427537441253662,0,1,0,political,off,0,0,0,1,0,party
2ck1ykmnlnw24,2021-10-26 06:31:24.657000002+00:00,TEXT,E8N-v3wBucwAqrbakzcj,OPINIONATED,2021-10-27 02:05:15.937000+00:00,OPINIONATED,19.564244444444444,"一，中華民國福建省金門縣舉行公民投票，通過建立同一主權，治權共融之共識。
二，以中華民國福建省金門縣和大陸簽定永久和平條約。
三，金門召開國際記者會，宣示金門成為永久和平中立經貿區，金門之憲政與外交主權屬於中華民國。
四，金門軍隊全部退出，宣示和平決心。
五，與大陸福建省省委省政府簽定通水，通電，通氣，通橋新四通之協議，開發集資採BOT模式國際開標。
六，金門與福建實施身份證共認制度，進入金門不進",,"一，中華民國福建省金門縣舉行公民投票，通過建立同一主權，治權共融之共識。
二，以中華民國福建省金門縣和大陸簽定永久和平條約。
三，金門召開國際記者會，宣示金門成為永久和平中立經貿區，金門之憲政與外交主權屬於中華民國。
四，金門軍隊全部退出，宣示和平決心。
五，與大陸福建省省委省政府簽定通水，通電，通氣，通橋新四通之協議，開發集資採BOT模式國際開標。
六，金門與福建實施身份證共認制度，進入金門不進",False,False,False,-1,11.183914184570312,4.344697952270508,0,1,0,political,off,1,0,0,0,0,electoral
3i9i36mc7h1s,2018-07-21 07:37:31.005000001+00:00,TEXT,5Doa12QBbZnN2I-E_Zmq,OPINIONATED,2018-07-26 15:00:27.689000+00:00,OPINIONATED,127.38241222222224,"謝文進：年底選舉讓不認錯的林智堅下架(!)

無黨籍新竹市長參選人謝文進今(20)日與新民意問政聯盟，召開「新竹300真相大公開」記者會，謝文進指出林智堅有六大錯誤「欺騙市民、公私不分、假公濟私、用虛假政績騙取選票、用市府資源輔選六小福」，謝文進要求林智堅向市民道歉認錯，如果堅持不認錯，市民會在年底投票讓林智堅下架。

新竹300應該講的是新竹的過去、現在與未來，但是一場5400萬的活動的重點卻都",,"謝文進：年底選舉讓不認錯的林智堅下架(!)

無黨籍新竹市長參選人謝文進今(20)日與新民意問政聯盟，召開「新竹300真相大公開」記者會，謝文進指出林智堅有六大錯誤「欺騙市民、公私不分、假公濟私、用虛假政績騙取選票、用市府資源輔選六小福」，謝文進要求林智堅向市民道歉認錯，如果堅持不認錯，市民會在年底投票讓林智堅下架。

新竹300應該講的是新竹的過去、現在與未來，但是一場5400萬的活動的重點卻都",False,False,False,-1,9.348557472229004,4.456009864807129,0,3,0,political,off,3,0,0,0,0,electoral
hv417zvprfvb,2018-07-22 03:57:39.387000001+00:00,TEXT,mzpKz2QBbZnN2I-EoJkb,RUMOR,2018-07-25 02:35:31.738000+00:00,RUMOR,70.6312086111111,"克羅埃西亞現任總統
科琳達·格拉巴爾-基塔羅維奇
上台後的六把火
1. 賣掉總統專機
2. 賣掉政府各部門的35輛汽車，特權用品的錢上繳國庫。
3. 降低自己和各部長的工資50%
4. 降低克羅埃西亞駐各國大使和領事的工資到60%
5. 提高私營企業員工的最低工資
6. 取消議員和參議院退休後特殊津貼",,"克羅埃西亞現任總統
科琳達·格拉巴爾-基塔羅維奇
上台後的六把火
1. 賣掉總統專機
2. 賣掉政府各部門的35輛汽車，特權用品的錢上繳國庫。
3. 降低自己和各部長的工資50%
4. 降低克羅埃西亞駐各國大使和領事的工資到60%
5. 提高私營企業員工的最低工資
6. 取消議員和參議院退休後特殊津貼",False,False,False,35,4.449477672576904,3.098338842391968,0,1,0,political,off,0,0,0,0,0,general
gkvgkdfuvgdc,2021-02-19 02:29:13.496000002+00:00,TEXT,rqinuHcB9w1KR1IkteNH,RUMOR,2021-02-19 04:58:54.662000+00:00,RUMOR,2.494768333333333,"震撼！剛剛中國傳來爆炸喜訙！人類史上最年輕的諾貝爾奬得主，即將在中國誕生？2021年2月13日
https://www.youtube.com/watch?v=q5CCJFPd3NE",,震撼！剛剛中國傳來爆炸喜訙！人類史上最年輕的諾貝爾奬得主，即將在中國誕生？2021年2月13日,False,False,False,108,11.013601303100586,3.768437385559082,0,1,0,political,off,0,0,1,0,0,cross_strait
1rjvujq657ekz,2021-02-17 11:05:06.702000001+00:00,TEXT,xKiqr3cB9w1KR1Ik7uBo,RUMOR,2021-02-17 11:05:50.950000+00:00,RUMOR,0.0122911111111111,侯友宜… 誰翻譯的名字？ 明天可以不用來上班了....,,侯友宜… 誰翻譯的名字？ 明天可以不用來上班了....,False,False,False,100,5.207685947418213,4.347025394439697,0,1,0,political,off,0,1,0,0,0,candidate
3uszzf889b07w,2021-02-17 05:55:42.249000+00:00,TEXT,I6iQrncB9w1KR1IkAuDX,RUMOR,2021-02-17 05:56:49.493000+00:00,RUMOR,0.0186788888888888,"《蓬佩奧被中國的制裁整苦了！罪有應得，活該活該！》

昨晚看到法新社報導，蓬佩奧下台後原本要去美國科赫公司總部或子公司擔任CEO，科赫的董事長不願失去中國市場，拒絕接納蓬佩奧，無奈之下，蓬佩奧又去了杜邦、美聯航空、美孚石油等大公司求職，均慘遭拒絕（哪家公司會願意受蓬佩奧這個歹人牽連而被中國製裁呢？最後只好去名氣不大又很窮酸的 哈得遜研究所，蓬佩奧在研究所每年只能拿八萬美元，而若在大公司里當個顧問，",,"《蓬佩奧被中國的制裁整苦了！罪有應得，活該活該！》

昨晚看到法新社報導，蓬佩奧下台後原本要去美國科赫公司總部或子公司擔任CEO，科赫的董事長不願失去中國市場，拒絕接納蓬佩奧，無奈之下，蓬佩奧又去了杜邦、美聯航空、美孚石油等大公司求職，均慘遭拒絕（哪家公司會願意受蓬佩奧這個歹人牽連而被中國製裁呢？最後只好去名氣不大又很窮酸的 哈得遜研究所，蓬佩奧在研究所每年只能拿八萬美元，而若在大公司里當個顧問，",False,False,False,-1,10.141167640686035,4.88005256652832,0,1,0,political,off,0,0,1,0,0,cross_strait
3hcxic5l53iwy,2021-02-17 05:50:01.536999999+00:00,TEXT,HaiKrncB9w1KR1Ik2uCW,RUMOR,2021-02-17 05:51:11.509000+00:00,RUMOR,0.0194366666666666,2018萊豬黃捷議員得到18420票 當選鳳山市議員 2/6罷捷開票 如果黃捷得得票超過18420票 就表示蔡英文中選會作票,,2018萊豬黃捷議員得到18420票 當選鳳山市議員 2/6罷捷開票 如果黃捷得得票超過18420票 就表示蔡英文中選會作票,False,False,False,114,11.129156112670898,5.741420269012451,0,1,0,political,off,1,1,0,0,0,electoral
3v2j4dh9z5f2x,2021-02-17 05:54:16.460000001+00:00,TEXT,IKiOrncB9w1KR1IkauAf,RUMOR,2021-02-17 05:55:04.861000+00:00,RUMOR,0.0134447222222222,罷黃捷團體怒斥蔡英文，選民沒有收到罷黃通知 2021.02.03,,罷黃捷團體怒斥蔡英文，選民沒有收到罷黃通知 2021.02.03,False,False,False,-1,10.762909889221191,5.4742608070373535,0,1,0,political,off,0,1,0,0,0,candidate
swr7v1yscuy7,2018-07-08 23:35:20.871000001+00:00,TEXT,qjrJ9WQBbZnN2I-EMZrt,RUMOR,2018-08-01 13:59:20.812000+00:00,RUMOR,566.3999836111111,"台灣人始終沒有學到台商被養套殺，吃盡苦果的歷史教訓！

中國廣東鳳梨，廣西荔枝多到賣不出去，難怪台灣會滯銷，中國自己的鳯梨，荔枝就太多了那有可能買我們的，當初技術教人，今天我們自己吃到苦頭，中國為了吸收台灣農業的生產技術，自始使用的養、套、殺手段，難怪我們現在要自食惡果！",,"台灣人始終沒有學到台商被養套殺，吃盡苦果的歷史教訓！

中國廣東鳳梨，廣西荔枝多到賣不出去，難怪台灣會滯銷，中國自己的鳯梨，荔枝就太多了那有可能買我們的，當初技術教人，今天我們自己吃到苦頭，中國為了吸收台灣農業的生產技術，自始使用的養、套、殺手段，難怪我們現在要自食惡果！",False,False,False,74,10.823504447937012,2.7584052085876465,0,1,0,political,off,0,0,1,0,0,cross_strait
10rgkohyiojuo,2020-12-11 06:16:09.272000002+00:00,TEXT,TKheVnYB9w1KR1IkyWCS,RUMOR,2020-12-12 09:53:41.264000+00:00,RUMOR,27.625553333333333,"趙曉慧：【#美國新任總統，#根本尚未出爐】

台灣媒體幾乎一面倒，跟風美國左派媒體的假新聞，認為拜登是美國新任總統，這是大、錯、特、錯！美國新任總統根本尚未出爐，而且川普極有可能翻盤成功。

美國政府並不像台灣，有一個官方機構中選會正式公佈總統當選人。傳統上，在開票之夜，由美聯社統計全美各州的開票結果，與此同時，競選的兩大陣營，其中一方會先承認敗選或慶賀勝選，當晚最後美聯社報導由誰勝出。

➡️開",,"趙曉慧：【#美國新任總統，#根本尚未出爐】

台灣媒體幾乎一面倒，跟風美國左派媒體的假新聞，認為拜登是美國新任總統，這是大、錯、特、錯！美國新任總統根本尚未出爐，而且川普極有可能翻盤成功。

美國政府並不像台灣，有一個官方機構中選會正式公佈總統當選人。傳統上，在開票之夜，由美聯社統計全美各州的開票結果，與此同時，競選的兩大陣營，其中一方會先承認敗選或慶賀勝選，當晚最後美聯社報導由誰勝出。

➡️開",False,False,False,-1,11.23439598083496,5.058865547180176,0,1,0,political,off,1,0,0,0,0,electoral
2sra8n10wyrjj,2021-01-11 08:26:02.897000+00:00,TEXT,YahAC3cB9w1KR1IkoKAC,RUMOR,2021-01-16 12:52:00.640000+00:00,RUMOR,124.43270638888887,"[大陸窮台元年]

　最近大陸一些涉台事務經濟學者，正在熱烈討論是否要對台灣發動類似美國對中增加巨額關稅做法的貿易戰。因為根據大陸國台辦網站公布的數據，過去30年（1989～2019），大陸出口到台灣商品總額為5922餘億美元，大陸進口台灣商品總額為2兆2549餘億美元，兩相抵扣結果，台灣從大陸淨賺了1兆6627餘億美元，尤其過去民進黨執政的4年，每年台灣都從兩岸貿易中賺足1000億美元以上，台灣",,"[大陸窮台元年]

　最近大陸一些涉台事務經濟學者，正在熱烈討論是否要對台灣發動類似美國對中增加巨額關稅做法的貿易戰。因為根據大陸國台辦網站公布的數據，過去30年（1989～2019），大陸出口到台灣商品總額為5922餘億美元，大陸進口台灣商品總額為2兆2549餘億美元，兩相抵扣結果，台灣從大陸淨賺了1兆6627餘億美元，尤其過去民進黨執政的4年，每年台灣都從兩岸貿易中賺足1000億美元以上，台灣",False,False,False,-1,11.197891235351562,4.1003851890563965,0,2,0,political,off,0,0,1,1,0,cross_strait
